,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral
654,1,0.018229166666666668,0.07425443083047867,0.0021706053521484137,0.3799252510070801,0.20529256761074066,0.03483377769589424,0.2985319495201111,0.004991432651877403
655,1,0.033854166666666664,0.08227851986885071,0.010090677998960018,0.1987561285495758,0.002261803485453129,0.010682318359613419,0.5851861834526062,0.11074437201023102
656,1,0.00024305555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,1,0.03300925925925926,0.6828420162200928,0.0007541548111476004,0.08474001288414001,0.004206566605716944,0.001590812811627984,0.2022172510623932,0.023649141192436218
660,1,0.044583333333333336,0.17324946820735931,0.00020084406423848122,0.0008602168527431786,0.006311726290732622,0.003980328794568777,0.32925277948379517,0.4861447215080261
661,1,0.13315972222222222,0.04784375801682472,0.003437770763412118,0.0007864739163778722,0.0033523018937557936,0.01768346317112446,0.23060087859630585,0.6962953805923462
662,1,0.06076388888888889,0.0089578153565526,0.00046157342148944736,0.00011351467401254922,0.011491043493151665,0.020436452701687813,0.08701120316982269,0.8715283870697021
663,1,0.07400462962962963,0.0179526899009943,7.031698623904958e-05,0.0001715407706797123,0.0034132429864257574,0.012484683655202389,0.003500432940199971,0.962407112121582
664,1,0.07398148148148148,0.04219842702150345,0.0001542333629913628,0.0010200495598837733,0.021833453327417374,0.03907902538776398,0.013203972950577736,0.8825108408927917
665,1,0.04232060185185185,0.2860294282436371,0.0008575607207603753,0.00012909127690363675,0.010595649480819702,0.011969785206019878,0.010130601935088634,0.6802879571914673
666,5,0.061828703703703705,0.29089561104774475,0.004063619300723076,0.00955108180642128,0.717724621295929,0.233566015958786,0.01190434955060482,0.7039218544960022
667,1,0.03895833333333333,0.05256421118974686,0.00014249587547965348,0.0008257129811681807,0.00861715991050005,0.03384985774755478,0.11003472656011581,0.7939658164978027
668,2,0.18193287037037037,0.02792610600590706,0.0072990767657756805,0.6784099340438843,0.1792648732662201,0.08104126155376434,0.017017003148794174,0.924816906452179
669,4,0.06784143518518519,0.015064856968820095,0.0034690157044678926,0.0006908549694344401,0.8828385472297668,0.1435864418745041,0.00535766314715147,0.874060869216919
670,2,0.19311342592592592,0.06069961190223694,0.010854174382984638,0.04277847334742546,0.45013427734375,0.2130960375070572,0.10378247499465942,0.32582196593284607
671,1,0.08708912037037037,0.4412498474121094,0.006909747142344713,0.0005566449835896492,0.004408807028084993,0.02525363303720951,0.1537257581949234,0.36789560317993164
672,1,0.1295486111111111,0.04440438002347946,0.0011128404876217246,0.0014511242043226957,0.7191925048828125,0.007882976904511452,0.008139980025589466,0.2178163230419159
673,2,0.12635416666666666,0.039260443300008774,0.0018402570858597755,0.004185921978205442,0.055184945464134216,0.044976651668548584,0.07169442623853683,0.98574298620224
674,4,0.05794560185185185,0.3241797983646393,0.023172510787844658,0.005475957877933979,0.63239985704422,0.3012665808200836,0.4447755217552185,0.7814382910728455
